Source,Target,Type
1162,1250,Directed
1162,1306,Directed
1162,1317,Directed
1162,1330,Directed
1162,1337,Directed
1162,641,Directed
1162,967,Directed
1162,1463,Directed
1162,1153,Directed
1162,990,Directed
16,570,Directed
16,31,Directed
16,547,Directed
16,118,Directed
16,729,Directed
16,180,Directed
16,468,Directed
16,493,Directed
16,202,Directed
16,563,Directed
16,579,Directed
16,374,Directed
16,634,Directed
16,535,Directed
16,644,Directed
16,72,Directed
16,301,Directed
16,756,Directed
16,1360,Directed
16,1179,Directed
16,1245,Directed
16,1051,Directed
16,669,Directed
16,741,Directed
16,566,Directed
676,155,Directed
676,55,Directed
676,1051,Directed
676,1463,Directed
676,13,Directed
676,14,Directed
676,31,Directed
676,547,Directed
676,35,Directed
676,1063,Directed
676,1081,Directed
676,818,Directed
676,297,Directed
676,118,Directed
676,150,Directed
676,936,Directed
676,460,Directed
676,248,Directed
676,650,Directed
676,180,Directed
676,1045,Directed
676,288,Directed
676,323,Directed
676,1086,Directed
676,347,Directed
676,363,Directed
676,387,Directed
676,461,Directed
676,756,Directed
676,434,Directed
676,454,Directed
676,480,Directed
676,189,Directed
676,490,Directed
676,493,Directed
676,202,Directed
676,729,Directed
676,669,Directed
676,967,Directed
676,1306,Directed
676,563,Directed
676,566,Directed
676,570,Directed
676,577,Directed
676,1325,Directed
676,1330,Directed
676,591,Directed
676,374,Directed
676,754,Directed
676,615,Directed
676,798,Directed
676,642,Directed
676,535,Directed
676,644,Directed
676,687,Directed
676,1437,Directed
676,712,Directed
676,726,Directed
676,72,Directed
676,483,Directed
676,1478,Directed
676,963,Directed
159,155,Directed
159,55,Directed
159,729,Directed
374,55,Directed
374,75,Directed
374,180,Directed
374,493,Directed
374,467,Directed
374,563,Directed
374,574,Directed
374,754,Directed
374,13,Directed
966,775,Directed
966,1000,Directed
966,762,Directed
966,782,Directed
966,822,Directed
966,855,Directed
966,856,Directed
966,880,Directed
966,892,Directed
966,913,Directed
966,935,Directed
966,1008,Directed
966,1053,Directed
966,1051,Directed
966,1052,Directed
966,1489,Directed
966,1101,Directed
966,1112,Directed
966,1153,Directed
966,1172,Directed
966,1197,Directed
966,1390,Directed
966,1209,Directed
966,1215,Directed
966,1150,Directed
966,1293,Directed
966,1306,Directed
966,1346,Directed
966,1348,Directed
966,1351,Directed
966,1357,Directed
966,1360,Directed
966,1392,Directed
966,952,Directed
966,1408,Directed
966,1459,Directed
966,1463,Directed
966,1479,Directed
966,963,Directed
966,972,Directed
966,1270,Directed
966,1437,Directed
966,1277,Directed
966,1250,Directed
966,323,Directed
966,1179,Directed
966,826,Directed
966,1191,Directed
966,1222,Directed
966,878,Directed
966,1245,Directed
966,1429,Directed
966,798,Directed
966,1041,Directed
963,1067,Directed
963,1122,Directed
963,1086,Directed
963,798,Directed
963,301,Directed
1271,1055,Directed
1271,963,Directed
1271,1330,Directed
1271,855,Directed
1271,514,Directed
1271,1437,Directed
1271,1000,Directed
1000,1045,Directed
1000,995,Directed
1000,1209,Directed
1000,904,Directed
1000,796,Directed
1000,1254,Directed
1000,919,Directed
1000,1038,Directed
1000,1201,Directed
1000,1191,Directed
1000,778,Directed
1000,803,Directed
1000,1476,Directed
1000,1104,Directed
1000,1351,Directed
1000,893,Directed
1000,1323,Directed
1000,1047,Directed
1000,1150,Directed
1000,989,Directed
1000,1475,Directed
1000,1068,Directed
1000,849,Directed
1000,865,Directed
1000,1214,Directed
1000,203,Directed
1000,632,Directed
1000,842,Directed
1000,981,Directed
1000,1036,Directed
1000,1356,Directed
1000,1085,Directed
1000,1167,Directed
1000,1221,Directed
1000,1219,Directed
1000,949,Directed
1000,775,Directed
1000,979,Directed
1000,980,Directed
1000,852,Directed
1000,1052,Directed
1000,1215,Directed
1000,1103,Directed
1000,1454,Directed
1000,1339,Directed
1000,1359,Directed
1000,1389,Directed
1000,1226,Directed
1000,1421,Directed
1000,1310,Directed
1000,907,Directed
1000,1210,Directed
1000,787,Directed
1000,946,Directed
1000,793,Directed
1000,1441,Directed
1000,1489,Directed
1000,1449,Directed
1000,1105,Directed
1000,899,Directed
1000,1108,Directed
1000,1438,Directed
1000,1015,Directed
1000,889,Directed
1000,1426,Directed
1000,1321,Directed
1000,1287,Directed
1000,843,Directed
1000,1065,Directed
1000,908,Directed
1000,1101,Directed
1000,814,Directed
1000,1224,Directed
1000,1387,Directed
1000,815,Directed
1000,1161,Directed
1000,1080,Directed
1000,1472,Directed
1000,1187,Directed
1000,953,Directed
1000,1371,Directed
1000,966,Directed
1000,1124,Directed
1000,1062,Directed
1000,1307,Directed
1000,1088,Directed
1000,1007,Directed
1000,763,Directed
1000,1301,Directed
1000,1487,Directed
1000,900,Directed
1000,1125,Directed
1000,1278,Directed
1000,1346,Directed
1000,901,Directed
1000,1244,Directed
1000,1028,Directed
1000,927,Directed
1000,1271,Directed
1000,1372,Directed
1000,1318,Directed
1000,851,Directed
1000,943,Directed
1000,1406,Directed
1000,909,Directed
1000,1126,Directed
1000,1051,Directed
1000,1479,Directed
1000,810,Directed
1000,973,Directed
1176,96,Directed
1176,1153,Directed
1176,792,Directed
1112,170,Directed
1112,1245,Directed
1112,644,Directed
1112,901,Directed
1112,155,Directed
1112,881,Directed
1112,944,Directed
1112,892,Directed
1112,1268,Directed
1112,1429,Directed
1112,1437,Directed
1112,1021,Directed
1112,1055,Directed
1112,1148,Directed
1112,792,Directed
1112,963,Directed
1112,1455,Directed
1112,1041,Directed
1112,1067,Directed
1112,1069,Directed
1112,1270,Directed
1112,1191,Directed
1112,855,Directed
1112,1020,Directed
1112,490,Directed
1112,932,Directed
1112,1223,Directed
732,62,Directed
732,687,Directed
1087,1008,Directed
1087,855,Directed
204,1041,Directed
204,729,Directed
204,180,Directed
204,434,Directed
204,119,Directed
204,115,Directed
204,514,Directed
204,155,Directed
204,798,Directed
204,641,Directed
204,402,Directed
204,741,Directed
204,535,Directed
204,55,Directed
204,82,Directed
204,245,Directed
204,693,Directed
204,490,Directed
204,492,Directed
204,493,Directed
204,13,Directed
204,642,Directed
204,102,Directed
204,85,Directed
204,547,Directed
204,78,Directed
204,1121,Directed
268,154,Directed
268,55,Directed
268,31,Directed
268,687,Directed
268,99,Directed
268,563,Directed
268,145,Directed
268,387,Directed
268,570,Directed
268,612,Directed
268,115,Directed
268,441,Directed
268,29,Directed
268,449,Directed
268,645,Directed
315,972,Directed
315,363,Directed
315,609,Directed
315,323,Directed
315,55,Directed
315,1021,Directed
315,544,Directed
315,1086,Directed
315,641,Directed
315,798,Directed
511,248,Directed
511,392,Directed
511,23,Directed
511,65,Directed
511,170,Directed
511,387,Directed
511,548,Directed
511,640,Directed
760,963,Directed
760,855,Directed
760,1270,Directed
760,1194,Directed
760,854,Directed
803,885,Directed
803,810,Directed
803,1479,Directed
803,1153,Directed
803,822,Directed
803,1000,Directed
803,855,Directed
803,1270,Directed
879,500,Directed
879,155,Directed
879,483,Directed
879,1328,Directed
879,1245,Directed
879,919,Directed
879,1270,Directed
879,170,Directed
879,1437,Directed
1187,762,Directed
1187,1000,Directed
1187,773,Directed
1187,1399,Directed
1187,817,Directed
1187,818,Directed
1187,826,Directed
1187,856,Directed
1187,913,Directed
1187,1179,Directed
1187,1069,Directed
1187,966,Directed
1187,276,Directed
1187,980,Directed
1187,1021,Directed
1187,1041,Directed
1187,1045,Directed
1187,1051,Directed
1187,1048,Directed
1187,1055,Directed
1187,1086,Directed
1187,1101,Directed
1187,1112,Directed
1187,1153,Directed
1187,1156,Directed
1187,1159,Directed
1187,961,Directed
1187,1214,Directed
1187,1231,Directed
1187,764,Directed
1187,885,Directed
1187,1256,Directed
1187,1258,Directed
1187,1268,Directed
1187,1293,Directed
1187,1306,Directed
1187,1317,Directed
1187,1328,Directed
1187,1330,Directed
1187,810,Directed
1187,1360,Directed
1187,1418,Directed
1187,1390,Directed
1187,1430,Directed
1187,1435,Directed
1187,1437,Directed
1187,1455,Directed
1187,1461,Directed
1187,1463,Directed
1187,1476,Directed
1187,1478,Directed
1187,855,Directed
1187,996,Directed
1244,1008,Directed
1244,937,Directed
1244,963,Directed
1244,1159,Directed
1244,1306,Directed
1244,1112,Directed
1244,1051,Directed
1244,1221,Directed
1244,1101,Directed
1244,1153,Directed
1244,1369,Directed
1244,1348,Directed
1244,1185,Directed
1244,1344,Directed
1244,1277,Directed
1244,893,Directed
1244,814,Directed
1244,1202,Directed
1244,1310,Directed
1244,766,Directed
1244,1429,Directed
1244,892,Directed
1244,1000,Directed
284,979,Directed
736,347,Directed
736,55,Directed
736,180,Directed
736,641,Directed
736,687,Directed
736,23,Directed
736,650,Directed
736,15,Directed
736,189,Directed
736,493,Directed
736,642,Directed
736,29,Directed
736,547,Directed
736,661,Directed
736,155,Directed
736,168,Directed
736,323,Directed
736,351,Directed
736,363,Directed
736,483,Directed
736,524,Directed
736,154,Directed
736,233,Directed
836,788,Directed
836,119,Directed
836,514,Directed
836,588,Directed
836,826,Directed
836,155,Directed
836,1051,Directed
836,434,Directed
836,490,Directed
836,1245,Directed
836,1270,Directed
1018,1112,Directed
1471,826,Directed
1471,855,Directed
1471,856,Directed
1471,892,Directed
1471,963,Directed
1471,1041,Directed
1471,1051,Directed
1471,1069,Directed
1471,1112,Directed
1471,1153,Directed
1471,1163,Directed
1471,1245,Directed
1471,1270,Directed
1471,1317,Directed
1471,1455,Directed
1330,990,Directed
826,490,Directed
826,990,Directed
826,1461,Directed
826,1245,Directed
826,1325,Directed
826,786,Directed
826,1063,Directed
826,835,Directed
826,971,Directed
826,1021,Directed
826,1041,Directed
826,1051,Directed
826,1091,Directed
826,1112,Directed
826,1152,Directed
826,1153,Directed
826,961,Directed
826,1266,Directed
826,1270,Directed
826,1306,Directed
826,1381,Directed
826,1317,Directed
826,1337,Directed
826,1463,Directed
826,1429,Directed
826,944,Directed
826,1478,Directed
919,1455,Directed
919,971,Directed
919,1067,Directed
919,1112,Directed
919,1051,Directed
919,777,Directed
919,810,Directed
919,1095,Directed
919,781,Directed
919,798,Directed
919,1191,Directed
919,826,Directed
919,767,Directed
919,856,Directed
919,1121,Directed
919,941,Directed
919,1069,Directed
919,835,Directed
919,1048,Directed
919,1055,Directed
919,1153,Directed
919,961,Directed
919,1209,Directed
919,1245,Directed
919,1306,Directed
919,1317,Directed
919,1430,Directed
919,1478,Directed
919,1330,Directed
919,779,Directed
919,1437,Directed
1045,1051,Directed
1045,1191,Directed
1045,1219,Directed
1045,1476,Directed
1045,1000,Directed
1045,855,Directed
1045,1112,Directed
1045,1330,Directed
1045,1429,Directed
1045,1306,Directed
1045,1179,Directed
1232,1373,Directed
1232,972,Directed
1232,1270,Directed
1232,830,Directed
1232,897,Directed
1232,1041,Directed
1232,1051,Directed
1232,1086,Directed
1232,1222,Directed
1232,1245,Directed
1232,1217,Directed
1232,1459,Directed
1232,1045,Directed
1232,1330,Directed
1232,855,Directed
1232,762,Directed
1232,765,Directed
1232,1112,Directed
1232,792,Directed
1232,1101,Directed
1232,1306,Directed
1232,483,Directed
1232,729,Directed
1463,1330,Directed
1463,938,Directed
1463,1245,Directed
1463,1063,Directed
1463,1360,Directed
1463,1045,Directed
1463,729,Directed
1463,1179,Directed
1463,1051,Directed
1463,782,Directed
1463,1250,Directed
1463,936,Directed
1463,187,Directed
1463,394,Directed
1463,1413,Directed
1463,798,Directed
1463,442,Directed
1463,1086,Directed
1463,967,Directed
1463,741,Directed
1463,830,Directed
1463,490,Directed
1463,1223,Directed
1463,756,Directed
1121,1049,Directed
1121,170,Directed
1121,1112,Directed
1121,1164,Directed
5,720,Directed
5,514,Directed
5,1437,Directed
1055,1437,Directed
1055,276,Directed
1055,1148,Directed
1055,798,Directed
1055,119,Directed
1055,1051,Directed
1055,1429,Directed
1055,1478,Directed
1055,1306,Directed
1055,1463,Directed
1055,1317,Directed
1055,1461,Directed
1055,810,Directed
1055,1179,Directed
1055,892,Directed
1055,944,Directed
1055,1013,Directed
1055,767,Directed
1055,1245,Directed
1055,826,Directed
1055,1222,Directed
1055,1152,Directed
1055,1122,Directed
1055,1112,Directed
1055,1479,Directed
1055,941,Directed
1055,490,Directed
1055,1164,Directed
961,963,Directed
961,1270,Directed
961,1067,Directed
961,615,Directed
961,835,Directed
961,1209,Directed
961,1051,Directed
991,1051,Directed
991,1437,Directed
1478,13,Directed
1478,762,Directed
1478,1055,Directed
1478,892,Directed
1478,1008,Directed
1478,961,Directed
1478,878,Directed
1478,1069,Directed
1478,150,Directed
1478,826,Directed
1478,1217,Directed
1478,941,Directed
1478,1401,Directed
1478,1103,Directed
1478,1325,Directed
1478,1463,Directed
1478,971,Directed
1478,490,Directed
1478,798,Directed
1478,1051,Directed
1478,1112,Directed
1478,944,Directed
1478,1437,Directed
1478,1209,Directed
1478,919,Directed
1478,779,Directed
1478,1330,Directed
515,1236,Directed
515,851,Directed
515,855,Directed
515,102,Directed
515,297,Directed
515,878,Directed
515,155,Directed
515,935,Directed
515,204,Directed
515,55,Directed
515,1048,Directed
515,1051,Directed
515,363,Directed
515,434,Directed
515,1209,Directed
515,490,Directed
515,1223,Directed
515,729,Directed
515,1245,Directed
515,1381,Directed
515,1277,Directed
515,1296,Directed
515,1348,Directed
515,1349,Directed
515,514,Directed
515,641,Directed
515,642,Directed
515,1049,Directed
515,1479,Directed
515,741,Directed
515,798,Directed
541,574,Directed
541,31,Directed
541,687,Directed
290,155,Directed
290,55,Directed
290,641,Directed
290,729,Directed
290,547,Directed
290,396,Directed
1320,1277,Directed
1320,1191,Directed
1320,826,Directed
1320,119,Directed
1320,1101,Directed
1320,878,Directed
1320,932,Directed
1320,941,Directed
1320,988,Directed
1320,1041,Directed
1320,835,Directed
1320,1051,Directed
1320,862,Directed
1320,1112,Directed
1320,1153,Directed
1320,490,Directed
1320,1245,Directed
1320,1270,Directed
1320,1217,Directed
1320,1317,Directed
1320,1179,Directed
1320,779,Directed
1320,1249,Directed
1320,1298,Directed
1320,1348,Directed
1320,1359,Directed
1320,1040,Directed
1320,1264,Directed
1320,1197,Directed
